task_id,seed,p0_generation_id,p1_generation_id,p0_observed_status,p1_observed_status,observed_transition,observed_scaffold_rescue,observed_scaffold_regression,p0_pipeline_status,p1_pipeline_status,pipeline_transition,pipeline_scaffold_rescue,pipeline_scaffold_regression,p0_raw_response_sha256,p1_raw_response_sha256,p0_strict_python_only_compliant,p1_strict_python_only_compliant,p0_code_fence_marker_count,p1_code_fence_marker_count,p0_extra_text_outside_fences,p1_extra_text_outside_fences,p0_multiple_program_segments,p1_multiple_program_segments,p0_generation_truncated,p1_generation_truncated,p0_extraction_action,p1_extraction_action,p0_raw_compile_status,p1_raw_compile_status,p0_pipeline_compile_status,p1_pipeline_compile_status,p0_raw_entry_point_status,p1_raw_entry_point_status,p0_pipeline_entry_point_status,p1_pipeline_entry_point_status,p0_reasoning_leakage,p1_reasoning_leakage
Mbpp/125,11,5e1ddb942c589b3cd0704c1e70db1c93f0a175fb4c8d84e47ef350de174215d3,67887b051ae8e14e621af1c73f2369c3590a200086a14368f85e81c45a0dd2b2,fail,fail,fail_to_fail,false,false,fail,fail,fail_to_fail,false,false,173cc600e93bd7165a61d0f7e53e52fc2d96c822bc8788f0a18602efb030b0a6,3efa3ad1293bfc380bbe00a2ecc3f01ce0a6ba02356bb6b9f95303b0e29c3319,false,true,2,0,true,false,false,false,true,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,missing,present,false,false
Mbpp/125,22,e2f13eceb4bee778ee58780e62ac0ea668d89ac025915ea10c8c1b46a9a9ac4b,3b7ad073f8c43d1eb5f660cf8fe63afe2a8810fb15e0396046ce8403cad22dab,fail,fail,fail_to_fail,false,false,fail,fail,fail_to_fail,false,false,4dc657c166d7fdb45757d28065ad14d95a771dadedcfb446660fc0a0298f5c3b,29f40c822b6a7b48046cd2f700d01473f74ce9858adf66b8e2c1fcdd9f8a07be,false,false,4,0,true,false,true,false,false,true,reject_ambiguous:fenced_python,pass_through:plain_text,fail,fail,not_run_extraction_failed,fail,not_assessed_compile_fail,not_assessed_compile_fail,extraction_failed,not_assessed_compile_fail,false,false
Mbpp/125,33,bde29b0d03cd6569ba165a07d2075362beb61cd2e0cded9a7f18b1b4fed7208c,08f947f348b0cc64ea684223529e30739a2edf0cfb57b1805f2989e8ac9ab422,fail,fail,fail_to_fail,false,false,fail,fail,fail_to_fail,false,false,a775579e96589a4c0ad42fa61a64ab3592ffd4a677cf4adb9e472fea806c40ce,08581970479f644bc3d729aa19e44960eaab028a5f8c398e4f22e643d4eabe8e,false,true,2,0,true,false,false,false,true,false,extract:fenced_python,pass_through:plain_text,fail,pass,pass,pass,not_assessed_compile_fail,present,present,present,false,false
Mbpp/125,44,659ba080ccbc86ec5a110e50e0ea881a12d7c1f0e024e470e96102baf231028b,892c4b8e09644d06bc78c6d094fcc2c53a09916abc7c49983f0284917089200b,fail,fail,fail_to_fail,false,false,fail,fail,fail_to_fail,false,false,468412a6c8e535a3752d25c11fc85ca1738c18d52996da603e01985fba4d38fa,b5a4800368804eaa5fd9807a93a4ba4c2bbc43bd406e0dd91872ece93f4f8e24,false,true,4,0,true,false,true,false,false,false,reject_ambiguous:fenced_python,pass_through:plain_text,fail,pass,not_run_extraction_failed,pass,not_assessed_compile_fail,present,extraction_failed,present,false,false
Mbpp/125,55,e1d3600a880189e81e4af680bc8b6a8a8f8728c333b864869969348de79ae2a8,7969422520b0523bb72a8bcdb49b66a8dbb0fa0c93e6e4d439f416fba957d7fb,fail,fail,fail_to_fail,false,false,fail,fail,fail_to_fail,false,false,60c4814a825e4fa0746ed21d065175effa49f26c4898e98735d36e141e66b254,199ad5309dca62bb7c53bd293f5c1f5466eacd3e2bfdbc6e0c7cf17d3da3b7dd,false,true,4,0,true,false,true,false,false,false,reject_ambiguous:fenced_python,pass_through:plain_text,fail,pass,not_run_extraction_failed,pass,not_assessed_compile_fail,present,extraction_failed,present,false,false
Mbpp/603,11,2c6144ec8aa6c99e467627f1a2d76937d47e6ea9e340d1206d465997fd792de8,dbae68004ea29fe5f7a85d1c577b194a476591209f95aef21ab11732b0ea30ea,fail,fail,fail_to_fail,false,false,fail,fail,fail_to_fail,false,false,236338c1729418fbbc18db5b25c2a09e27941b829fa9caa321a5a60127cd4328,3de7493d337ae02f4c642c58d2a91fc5ac0ee5f41c0a7233dd9abc6549c90dc4,false,false,0,0,false,false,false,false,true,true,pass_through:plain_text,pass_through:plain_text,fail,pass,fail,pass,not_assessed_compile_fail,present,not_assessed_compile_fail,present,false,false
Mbpp/603,22,ca6aaf93a5648eabc9711ca8153341bc3f037cc6d71f45cfa639cad606cf0d33,80e0042cfd8658cbd8824b052d035020739339c8d6176aff914bdd5eb835fcc7,fail,fail,fail_to_fail,false,false,fail,fail,fail_to_fail,false,false,468af58bba68a0cf1350001f3baab31597a466eeefd6f025af1b6a2cdb2fb593,84437fa8100d703e076edc1350acfa3d7b6633b5ef996a880a30959c45ffdd94,false,true,13,0,true,false,true,false,true,false,reject_ambiguous:fenced_python,pass_through:plain_text,fail,pass,not_run_extraction_failed,pass,not_assessed_compile_fail,present,extraction_failed,present,false,false
Mbpp/603,33,641d14e4bb12435828d739bf8189dc86867cfa556a68008f5a062b15adceea2f,c76d7ec2f46776fe4c1f398bb1d249afd91c83f4b920aeaeb4567016252a6436,fail,fail,fail_to_fail,false,false,fail,fail,fail_to_fail,false,false,65ff72e2e6aeeaabbd9d4a5c3da400fecbfbbda058aacb5159cd7bb7ea95a592,3de7c3da217e10672adf30aa296aec284d5459880f5aca6703df305c091af427,false,true,4,0,true,false,true,false,false,false,reject_ambiguous:fenced_python,pass_through:plain_text,fail,pass,not_run_extraction_failed,pass,not_assessed_compile_fail,present,extraction_failed,present,false,false
Mbpp/603,44,c697f6a9d305bf1f36804d67fc7c58b1ee7298e5c09d874697e3d9b86123db16,e67929afe52382f4fbd4170ff5ca0565375d0cbd6738ad5f16aa31c3197a375a,fail,fail,fail_to_fail,false,false,fail,fail,fail_to_fail,false,false,f54234ecfb7ddd51de151714d4941c06c0ba50710aa46ada61ff5995d57c2865,5211ef2f040bc644e80b9f11f8616c39c688c0a4431c6961c76bd0bde0bd01fb,false,false,1,0,true,false,false,false,true,true,pass_through:plain_text,pass_through:plain_text,fail,pass,fail,pass,not_assessed_compile_fail,present,not_assessed_compile_fail,present,false,false
Mbpp/603,55,48522919ef21e518a6e0863ad6c24758fc71f4e0bde7888c0b7cdb4245952787,af166102a134b03f7cf351ad173124791e4d92011b02c3a4f93b65adefb2cd02,fail,fail,fail_to_fail,false,false,fail,fail,fail_to_fail,false,false,56102cc9611dec8bc4c4c249b323d90f52756b05ea71c8909eec69a0de854850,5a74ee9c6f529231b4e508ed578622d7b4b77150b3cc3d5981aa808c306972bb,false,false,10,0,true,false,true,false,true,true,reject_ambiguous:fenced_python,pass_through:plain_text,fail,fail,not_run_extraction_failed,fail,not_assessed_compile_fail,not_assessed_compile_fail,extraction_failed,not_assessed_compile_fail,false,false
