item_id,run_id,repetition_index,generated_question,generated_answer,generated_correct_answer,status,error_log,included_in_avg,score_l2_1_contract,score_l2_2_purity,score_l3_total,score_l3_1_internal,score_l3_2_external,score_l4_total,score_l4_1_numeric,score_l4_2_visual,score_l4_3_artifacts,score_l4_4_mqi,score_math_total,score_math_quality,score_math_difficulty,score_math_sympy_verified,score_math_hygiene_score,score_math_is,complexity_math_ops,complexity_inference_steps,complexity_ast_nodes,complexity_loop_depth,student_input_test,student_input_result,exec_time_ms
2c74c44c-d6fd-4e92-8187-399f4edbe536,8601a477-696a-4204-b7af-dd91038fc68c,1,$(\sqrt{63} + \sqrt{7}) + \sqrt{5}(\sqrt{35} - 3)$,,-3\sqrt{5} + 9\sqrt{7},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,23,7,533,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
3d0f55f1-94ba-4633-a408-08faa4e117a0,ff255a14-129c-4b06-a96e-40b52759a694,3,化簡 $$(\sqrt{3} + \sqrt{2})(\sqrt{5} - \sqrt{2})$$,,-2 - \sqrt{6} + \sqrt{10} + \sqrt{15},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,24,8,4467,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
9aa11acd-8429-418c-86f8-840e1a0adabb,ae5424d9-365a-488f-b41e-d2cb609f704d,1,化簡 $$(-\sqrt{2} + \sqrt{7})(2\sqrt{5} - \sqrt{7})$$,,-7 - 2\sqrt{10} + \sqrt{14} + 2\sqrt{35},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,26,10,4495,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.06
f4f7d341-e061-491e-97b8-ecf041e12712,ae5424d9-365a-488f-b41e-d2cb609f704d,2,化簡 $$(3\sqrt{2} - 3\sqrt{5})(\sqrt{3} - 3\sqrt{7})$$,,3\sqrt{6} - 9\sqrt{14} - 3\sqrt{15} + 9\sqrt{35},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,28,10,4495,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.05
0665fd29-7cdc-4dec-8278-0060d0ebfc11,ae5424d9-365a-488f-b41e-d2cb609f704d,3,化簡 $$(-2\sqrt{5} + \sqrt{7})(-\sqrt{5} + 2\sqrt{7})$$,,24 - 5\sqrt{35},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,27,10,4495,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.05
c051c47a-2737-4f40-a965-fddc28848af0,6a7dfe0c-a3a1-442b-b8ac-3f695141f27b,1,化簡 $$(-2\sqrt{5}-1\sqrt{2})(-2\sqrt{5}+3\sqrt{3})$$,,20 - 3\sqrt{6} + 2\sqrt{10} - 6\sqrt{15},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,30,11,4613,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.06
7ccb52e1-b036-4f5e-a797-a7b42dda3734,6a7dfe0c-a3a1-442b-b8ac-3f695141f27b,2,化簡 $$(-2\sqrt{5}-1\sqrt{2})(-1\sqrt{3}-3\sqrt{2})$$,,6 + \sqrt{6} + 6\sqrt{10} + 2\sqrt{15},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,31,11,4613,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
412aef34-c2b4-46d6-8d5e-7d6e8f5889ce,6a7dfe0c-a3a1-442b-b8ac-3f695141f27b,3,化簡 $$(-1\sqrt{3}+3\sqrt{5})(2\sqrt{3}-1\sqrt{5})$$,,-21 + 7\sqrt{15},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,27,11,4613,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
691db826-c8ba-4379-9b11-87ca69df5dff,d0e32fdc-8094-4f5c-a06a-a9d88960ae6a,1,化簡 $$(\sqrt{3} + \sqrt{2})(\sqrt{2} - \sqrt{3})$$,,-1,PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,24,8,4467,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
b8cbf3f8-8157-4dee-853b-00c783bc4f5c,d0e32fdc-8094-4f5c-a06a-a9d88960ae6a,2,化簡 $$(\sqrt{3} + \sqrt{5})(\sqrt{2} - \sqrt{5})$$,,-5 + \sqrt{6} + \sqrt{10} - \sqrt{15},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,24,8,4467,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
271ea1c9-4bbc-4e33-8176-c48d7145a271,d0e32fdc-8094-4f5c-a06a-a9d88960ae6a,3,化簡 $$(\sqrt{2} + \sqrt{3})(\sqrt{2} - \sqrt{3})$$,,-1,PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,24,8,4467,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
23e43657-ea7a-4f27-8548-d8cd14754018,6abba47c-e4d4-40bb-b6b4-92f9b0895029,1,化簡 $$(2\sqrt{5} + 2\sqrt{2})(1\sqrt{5} - 2\sqrt{3})$$,,10 - 4\sqrt{6} + 2\sqrt{10} - 4\sqrt{15},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,27,10,4492,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
ef0ffeb1-428f-44e5-9ee3-fffc509fedb4,6abba47c-e4d4-40bb-b6b4-92f9b0895029,2,化簡 $$(1\sqrt{5} + 3\sqrt{3})(3\sqrt{3} - 1\sqrt{2})$$,,27 - 3\sqrt{6} - \sqrt{10} + 3\sqrt{15},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,26,10,4492,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
c485e4d2-3439-476a-8776-ad32c917d5be,6abba47c-e4d4-40bb-b6b4-92f9b0895029,3,化簡 $$(2\sqrt{2} + 2\sqrt{3})(1\sqrt{5} - 3\sqrt{3})$$,,-18 - 6\sqrt{6} + 2\sqrt{10} + 2\sqrt{15},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,27,10,4492,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
e3f991c5-6d3d-48bb-8273-1b6ea214b2f9,71371e64-66e8-4605-a6aa-9c360bdf502c,1,化簡 $$(-2\sqrt{3} - 3\sqrt{2})(-2\sqrt{5} - \sqrt{3})$$,,6 + 3\sqrt{6} + 6\sqrt{10} + 4\sqrt{15},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,32,11,4525,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.05
0bd42368-7aaf-47c0-98ca-6c0ea922b6e7,71371e64-66e8-4605-a6aa-9c360bdf502c,2,化簡 $$(2\sqrt{3} + 3\sqrt{5})(\sqrt{5} + 3\sqrt{2})$$,,15 + 6\sqrt{6} + 9\sqrt{10} + 2\sqrt{15},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,26,10,4525,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
c64e0163-511a-4b01-9710-3c65a6c2906e,71371e64-66e8-4605-a6aa-9c360bdf502c,3,化簡 $$(-3\sqrt{2} - 2\sqrt{5})(2\sqrt{3} - 2\sqrt{2})$$,,12 - 6\sqrt{6} + 4\sqrt{10} - 4\sqrt{15},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,31,11,4525,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
ac85ed97-6ae5-46d6-b9f4-fe0aba58cfaf,657d3430-cc68-4968-af29-a54884df0904,1,化簡 $$(2\sqrt{5} + \sqrt{2})(2\sqrt{5} + 3\sqrt{2})$$,,26 + 8\sqrt{10},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,26,10,4525,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.05
e0866c79-2fff-4f49-92f9-e617a4785f01,657d3430-cc68-4968-af29-a54884df0904,2,化簡 $$(3\sqrt{3} - \sqrt{2})(\sqrt{2} + 2\sqrt{3})$$,,16 + \sqrt{6},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,26,10,4525,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
363841d6-7142-4f0e-ac0a-25ae8df959c0,657d3430-cc68-4968-af29-a54884df0904,3,化簡 $$(-2\sqrt{3} + 3\sqrt{2})(-2\sqrt{5} + 3\sqrt{3})$$,,-18 + 9\sqrt{6} - 6\sqrt{10} + 4\sqrt{15},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,29,11,4525,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
0bfad3c1-277c-49d4-9ff6-31968a8ab1ae,0b1c022b-9ac5-4bf1-afee-7019c2aa29d9,1,化簡 $$(-2\sqrt{2}+3\sqrt{5})(-1\sqrt{3}-2\sqrt{5})$$,,-30 + 2\sqrt{6} + 4\sqrt{10} - 3\sqrt{15},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,30,11,4609,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.05
782eaa77-d401-4089-85b4-0aba5dcd065d,0b1c022b-9ac5-4bf1-afee-7019c2aa29d9,2,化簡 $$(-2\sqrt{5}-3\sqrt{3})(-1\sqrt{2}+2\sqrt{5})$$,,-20 + 3\sqrt{6} + 2\sqrt{10} - 6\sqrt{15},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,30,11,4609,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
6f7ab4d4-44f7-46b2-8b04-86075b363ae1,0b1c022b-9ac5-4bf1-afee-7019c2aa29d9,3,化簡 $$(-3\sqrt{3}+1\sqrt{2})(3\sqrt{3}+3\sqrt{2})$$,,-21 - 6\sqrt{6},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,27,10,4609,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
953b8d8c-39bf-4082-8084-ad757546caf0,33f926b7-8c0f-4ae8-bc55-88baffaff9c7,1,化簡 $$(-\sqrt{5} + 2\sqrt{7})(-2\sqrt{2} - 3\sqrt{5})$$,,15 + 2\sqrt{10} - 4\sqrt{14} - 6\sqrt{35},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,30,11,4491,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.07
acbe7a8f-03d7-448a-9cee-6b927646d5f7,33f926b7-8c0f-4ae8-bc55-88baffaff9c7,2,化簡 $$(-\sqrt{2} - \sqrt{7})(\sqrt{2} - 3\sqrt{3})$$,,-2 + 3\sqrt{6} - \sqrt{14} + 3\sqrt{21},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,28,10,4491,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.05
6e5380fb-f963-40ed-98fb-838b5da4896f,33f926b7-8c0f-4ae8-bc55-88baffaff9c7,3,化簡 $$(2\sqrt{2} - \sqrt{3})(-3\sqrt{2} - \sqrt{7})$$,,-12 + 3\sqrt{6} - 2\sqrt{14} + \sqrt{21},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,29,11,4491,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
2f892c64-d5d2-46db-aaaf-bc2e57937a15,c82d4af9-f0f0-4e22-9775-ec624367fa59,1,化簡 $ 5\sqrt{7} + 1\sqrt{6} + 3\sqrt{6} $,,placeholder,PASS,,1,7.5,7.5,13.0,10.0,3.0,29.0,5,4,5,5.0,42.0,0.0,0.0,False,15,10.0,16,5,343,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
742909fb-b9a1-4678-9f3d-79d5d62de4d7,c82d4af9-f0f0-4e22-9775-ec624367fa59,2,化簡 $ 1\sqrt{7} + 1\sqrt{3} + 3\sqrt{2} $,,placeholder,PASS,,1,7.5,7.5,13.0,10.0,3.0,29.0,5,4,5,5.0,42.0,0.0,0.0,False,15,10.0,18,5,343,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
43c541ec-728a-42a2-a184-79f2091c3dcf,c82d4af9-f0f0-4e22-9775-ec624367fa59,3,化簡 $ 2\sqrt{5} + 3\sqrt{2} $,,placeholder,PASS,,1,7.5,7.5,13.0,10.0,3.0,28.33,5,4,5,4.33,41.33,0.0,0.0,False,15,10.0,13,5,343,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
ffeffd10-02f4-402f-b4e9-d6e9b2e02454,843770f2-dab9-4ae5-ba9c-080b94eee407,1,化簡 $(-9\sqrt{41} + 7\sqrt{49} + -9\sqrt{14}) + (2\sqrt{23} + 3\sqrt{49})$,,,PASS,,1,6.0,7.5,18.0,10.0,8.0,27.0,5,4,3,5.0,45.0,0.0,0.0,False,10,10.0,29,7,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
155d585b-3b93-4834-9913-d5757eca24e5,843770f2-dab9-4ae5-ba9c-080b94eee407,2,化簡 $(7\sqrt{48} + 6\sqrt{2} + -1\sqrt{30}) + (7\sqrt{49} + 1\sqrt{2})$,,,PASS,,1,6.0,7.5,18.0,10.0,8.0,27.0,5,4,3,5.0,45.0,0.0,0.0,False,10,10.0,27,7,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
b8f56bab-dccf-4a0a-8519-b8492e1f82b1,843770f2-dab9-4ae5-ba9c-080b94eee407,3,化簡 $(8\sqrt{33} + -9\sqrt{36} + 3\sqrt{20}) + (-5\sqrt{18} + 2\sqrt{45})$,,,PASS,,1,6.0,7.5,18.0,10.0,8.0,27.0,5,4,3,5.0,45.0,0.0,0.0,False,10,10.0,29,7,296,1,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
a715af60-add5-4c88-8e13-36b8f6a30d22,696806a5-44dc-4c4d-a882-8dba993cf32e,1,化簡 $(-\sqrt{7} + +\sqrt{5} - +\sqrt{5}) + (-\sqrt{3} + -\sqrt{8})(\sqrt{10} - 1)$,-\sqrt{7} + +\sqrt{5} - +\sqrt{5} + -\sqrt{3}\sqrt{10} + -\sqrt{8}\sqrt{10} - -\sqrt{3} - -\sqrt{8},-\sqrt{7} + +\sqrt{5} - +\sqrt{5} + -\sqrt{3}\sqrt{10} + -\sqrt{8}\sqrt{10} - -\sqrt{3} - -\sqrt{8},PASS,,1,7.5,7.5,18.0,10.0,8.0,27.0,5,4,3,5.0,45.0,0.0,0.0,False,10,10.0,37,11,384,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
d1e1a382-d200-4d54-82bd-29b81fedc142,696806a5-44dc-4c4d-a882-8dba993cf32e,2,化簡 $(-\sqrt{3} + -\sqrt{7} - +\sqrt{10}) + (-\sqrt{9} + +\sqrt{3})(\sqrt{10} - 1)$,-\sqrt{3} + -\sqrt{7} - +\sqrt{10} + -\sqrt{9}\sqrt{10} + +\sqrt{3}\sqrt{10} - -\sqrt{9} - +\sqrt{3},-\sqrt{3} + -\sqrt{7} - +\sqrt{10} + -\sqrt{9}\sqrt{10} + +\sqrt{3}\sqrt{10} - -\sqrt{9} - +\sqrt{3},PASS,,1,7.5,7.5,18.0,10.0,8.0,27.0,5,4,3,5.0,45.0,0.0,0.0,False,10,10.0,39,12,384,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
d52bed5d-eaef-4e58-a583-d747f1bf01b5,696806a5-44dc-4c4d-a882-8dba993cf32e,3,化簡 $(-\sqrt{7} + -\sqrt{7} - +\sqrt{8}) + (-\sqrt{3} + -\sqrt{5})(\sqrt{3} - 1)$,-\sqrt{7} + -\sqrt{7} - +\sqrt{8} + -\sqrt{3}\sqrt{3} + -\sqrt{5}\sqrt{3} - -\sqrt{3} - -\sqrt{5},-\sqrt{7} + -\sqrt{7} - +\sqrt{8} + -\sqrt{3}\sqrt{3} + -\sqrt{5}\sqrt{3} - -\sqrt{3} - -\sqrt{5},PASS,,1,7.5,7.5,18.0,10.0,8.0,27.0,5,4,3,5.0,45.0,0.0,0.0,False,10,10.0,42,13,384,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
b2ec0b67-1031-47dc-b1ea-b4913483a469,1bf080f1-2f63-4791-8eaa-2cc3a4d1b9f1,1,化簡 $(7\sqrt{7} - 9\sqrt{8} + 9\sqrt{3}) + (7\sqrt{7} - 9\sqrt{8} - 9\sqrt{3})$,,25\sqrt{7},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,28,5,355,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
b3c84fba-54b3-47e4-9162-1898e424c75e,1bf080f1-2f63-4791-8eaa-2cc3a4d1b9f1,2,化簡 $(9\sqrt{10} - 5\sqrt{10} - 4\sqrt{6}) + (9\sqrt{10} + 5\sqrt{10} - 4\sqrt{6})$,,18\sqrt{10},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,28,5,355,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.02
d5d4adb9-d237-4974-a23f-7f55482774b7,1bf080f1-2f63-4791-8eaa-2cc3a4d1b9f1,3,化簡 $(7\sqrt{8} - 8\sqrt{3} - 10\sqrt{8}) + (7\sqrt{8} - 8\sqrt{3} + 10\sqrt{8})$,,25\sqrt{8},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,28,5,355,0,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.01
3dade4c9-01fb-4b20-ba2b-4a7956e4a104,eaebddb9-c6e4-436e-9f1b-86831bd04090,1,化簡 $$(4\sqrt{8} - 4\sqrt{50} - 2\sqrt{20}) + 5(\sqrt{2} + \sqrt{5})$$,,-12\sqrt{2} + 5\sqrt{3} - 4\sqrt{5} + 5\sqrt{7},PASS,,1,7.5,7.5,18.0,10.0,8.0,27.0,5,4,5,5.0,45.0,0.0,0.0,False,15,8.0,23,4,4108,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.06
e9782e34-c59a-4612-9c5b-b080d4f5b73d,eaebddb9-c6e4-436e-9f1b-86831bd04090,2,化簡 $$(5\sqrt{27} - 2\sqrt{8} + 4\sqrt{8}) + 3(\sqrt{3} + \sqrt{5})$$,,4\sqrt{2} + 20\sqrt{3} + 5\sqrt{5},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,27,7,4108,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
19200678-6665-4e7a-849b-148d305ff3a1,eaebddb9-c6e4-436e-9f1b-86831bd04090,3,化簡 $$(5\sqrt{8} + 2\sqrt{27} + 3\sqrt{6}) + 4(\sqrt{7} + \sqrt{7})$$,,14\sqrt{2} + 6\sqrt{3} + 4\sqrt{5} + 3\sqrt{6},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,30,9,4108,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
7c5249f0-9afd-48e2-9c59-b36efe4ff654,5f281604-5fe5-448b-94cd-17a089daa343,1,化簡 $$(\sqrt{24} + 5\sqrt{32} - \sqrt{3} + \sqrt{20}) + 3(\sqrt{5} + \sqrt{2})$$,,20\sqrt{2} - \sqrt{3} + 2\sqrt{5} + 2\sqrt{6} + 4\sqrt{7},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,33,9,4108,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.05
246617f7-a541-4d34-8fc9-3b8d6d4e2afe,5f281604-5fe5-448b-94cd-17a089daa343,2,化簡 $$(\sqrt{6} + 3\sqrt{18} - 5\sqrt{50} - 3\sqrt{24}) + 2(\sqrt{3} + \sqrt{2})$$,,-16\sqrt{2} + 5\sqrt{3} + 5\sqrt{5} - 5\sqrt{6},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,31,7,4108,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
ff00baf5-b366-4b08-8985-c9cf475df855,5f281604-5fe5-448b-94cd-17a089daa343,3,化簡 $$(4\sqrt{32} + 4\sqrt{12} + 2\sqrt{6}) + 2(\sqrt{3} + \sqrt{7})$$,,21\sqrt{2} + 8\sqrt{3} + 5\sqrt{5} + 2\sqrt{6},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,30,9,4108,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
e57409fd-8b1e-48c0-b82f-5f9ac6ed9459,0e3be911-1211-4f6d-aae8-e981bcd19ad4,1,化簡 $$(4\sqrt{2} + 4\sqrt{3} + 2\sqrt{12}) + 5(\sqrt{3} + \sqrt{3})$$,,4\sqrt{2} + 8\sqrt{3} + 6\sqrt{7},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,22,5,4108,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
9ed49dc4-64dd-469d-b20e-572bbfab017e,0e3be911-1211-4f6d-aae8-e981bcd19ad4,2,化簡 $$(2\sqrt{32} - 3\sqrt{2} + 4\sqrt{5}) + 2(\sqrt{3} + \sqrt{2})$$,,5\sqrt{2} + 4\sqrt{3} + 8\sqrt{5},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,27,7,4108,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.04
d70ea016-6d0d-4b49-9588-8293714fa73b,0e3be911-1211-4f6d-aae8-e981bcd19ad4,3,化簡 $$(\sqrt{12} + \sqrt{5} - 2\sqrt{20} + 5\sqrt{50}) + 3(\sqrt{5} + \sqrt{7})$$,,27\sqrt{2} + 2\sqrt{3} - \sqrt{5},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,30,7,4108,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
d16e7b27-920b-4103-876b-3065e1b284a0,efbbe192-7758-486c-93a6-0e3787c61444,1,化簡 $$(-5\sqrt{2} + 5\sqrt{5} + 4\sqrt{20} - 2\sqrt{32}) + 2(\sqrt{2} + \sqrt{2})$$,,-8\sqrt{2} + 18\sqrt{5},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,27,5,4108,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.05
1ab33473-aa21-46c9-be9b-b4eea0677ef2,efbbe192-7758-486c-93a6-0e3787c61444,2,化簡 $$(2\sqrt{3} + 4\sqrt{20} - 3\sqrt{12}) + 4(\sqrt{5} + \sqrt{3})$$,,8\sqrt{5} + 4\sqrt{7},PASS,,1,7.5,7.5,13.0,10.0,3.0,23.0,5,4,5,5.0,36.0,0.0,0.0,False,15,4.0,19,2,4108,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
95476786-4f1e-4a17-9366-5e220c196212,efbbe192-7758-486c-93a6-0e3787c61444,3,化簡 $$(5\sqrt{5} + 4\sqrt{24} - 5\sqrt{50}) + 5(\sqrt{2} + \sqrt{3})$$,,-23\sqrt{2} + 5\sqrt{5} + 8\sqrt{6} + 2\sqrt{7},PASS,,1,7.5,7.5,18.0,10.0,8.0,29.0,5,4,5,5.0,47.0,0.0,0.0,False,15,10.0,31,9,4108,2,✓ 標準形式 | ✓ 小數形式 | ✓ 省略乘號 | ✓ 明顯錯誤,PASS,0.03
