run_id,treatment_id,task_id,seed,generation_id,observed_status,pipeline_corrected_status,observed_syntax_compile_status,pipeline_corrected_syntax_compile_status,observed_runtime_timeout_status,pipeline_corrected_runtime_timeout_status,observed_output_sha256,pipeline_corrected_output_sha256,protocol_compliant,reasoning_leakage,evaluator_version,evaluator_engine
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/119,11,337bffa32f46152c9574860cd2b6d440caf7462ec7a76c4ec881811586534e96,fail,fail,fail,pass,failure,failure,110fd3f7eb1ee3812018b1bec9ba2ad2f88f84105a7deb4567aaa936dd01e4bb,fc3dc562e378a1dab2047556776adac715e30df8b05f1884b48117897a5217b7,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/119,22,72baa058a122c0972993af543cb0e21e24c45cac554e091b16d0647ca3a729cd,fail,fail,fail,pass,failure,failure,b6ffbe9f8e526617743c01b22486217c70d5234aaab886957e3467ed87178264,876f76017dcfd5ba778f125d40165b00a5852c6d607d6daf452c87f3c5149464,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/119,33,a0caed6650863aec0bd0eb083c5046a87a4f0887aa5c85e8523ff2681bf07204,fail,fail,fail,pass,failure,failure,df7652ceaceda6b3accac2ac26b2e2eca96ed1fc97525a59291743745d297aa8,f4bd3c9584771c3bea26ba04e5c4160874f5817eb3bd78cf3f2590ff32a273ca,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/119,44,a4c5ce803cc3f8948d5b1508555dc158658c60e799509e0d3f7bf80fa15aa3be,fail,fail,fail,pass,failure,failure,04fb68e3699f9b6ac2aa60114738ae015bf997d3b828b65cb55f11e553caf88d,97dc5c99b903ad09bece7d48b2288ff5b3d9031a6623c89f3aacca597b2ca53b,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/119,55,21a0de03073bac448d3f6530044201beee132c4f9b2569ca2f3cb142c6da6a1d,fail,fail,fail,not_run_extraction_failed,failure,failure,36b525acbb1fa8b0f27cbfd5327ea6199d94ac9209481561c2df0aefe8112d21,,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/306,11,1aa716ad63bc5d6697f817a0d8e4dea7bdecd372b3963134c1e324f67c33bff8,fail,fail,fail,fail,failure,failure,8d982cb27b58938e901d9c98932ef1b67d463a1ecb5493a3b9ac6523fe699686,8d982cb27b58938e901d9c98932ef1b67d463a1ecb5493a3b9ac6523fe699686,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/306,22,60f57a66a0b5a774d0cb7483dd753598acf9261e67f67513449997a29a971e21,fail,fail,fail,fail,failure,failure,49eca5387126fb41e7ed7087346ba7eb9ecad2d71b541006822ac43b240bbfc4,49eca5387126fb41e7ed7087346ba7eb9ecad2d71b541006822ac43b240bbfc4,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/306,33,acc067522d150aaaaee7f71f86c0791346ae66bf83cf8320cf4370aa127a78e4,fail,fail,fail,fail,failure,failure,e24a105e89d8f07bac256766940613356dd3515b91d497f36eef2314b9a6c172,e24a105e89d8f07bac256766940613356dd3515b91d497f36eef2314b9a6c172,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/306,44,39f56ecc8652ec812e080a1d219a0168c05ef3f22a6089405991e307c56bc8b8,fail,fail,fail,fail,failure,failure,cc7295c18153c8b4e7cc26d5d71b9c2840d44b1bc7e69eb4fe3c945c7b895180,cc7295c18153c8b4e7cc26d5d71b9c2840d44b1bc7e69eb4fe3c945c7b895180,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/306,55,bf480ae9bf1afc38fd4a34ce1837d9383395fc453fa8bfc8bd5a05b5d0fd1eaf,fail,fail,fail,fail,failure,failure,6a93a4a0013f40122ae50e3260fb868b51b1a8fe29eb9c7aebdb197cb270e56d,6a93a4a0013f40122ae50e3260fb868b51b1a8fe29eb9c7aebdb197cb270e56d,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/620,11,f6df45639d1ce4b213fc1e9f3009af1bffe2bd8d40ce00e5307f62ad02771b02,fail,fail,fail,fail,failure,failure,a5dca244f0b8a029df6e3bcf07b9d555ad2f6d5d0cafc673182b2b171374b001,a5dca244f0b8a029df6e3bcf07b9d555ad2f6d5d0cafc673182b2b171374b001,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/620,22,22a22819c210684b899d277d65aec4a12a04fe16022aca992ffe03d2f991674c,fail,fail,fail,fail,failure,failure,d89f8d48ea328333f5f50eb2577027b56316bdafa53dda7faf76fa2158ce2539,d89f8d48ea328333f5f50eb2577027b56316bdafa53dda7faf76fa2158ce2539,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/620,33,ff02f19275d4c7eedb6d4de01b789965fa0d51ca810faa92cfd199a6f8ac2d1d,fail,fail,fail,fail,failure,failure,badd97a7391eb70e503bfc7f2dff52867de2648a8d09a32c9450c451bfe028ea,badd97a7391eb70e503bfc7f2dff52867de2648a8d09a32c9450c451bfe028ea,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/620,44,c2c5bf3911e4a84b8206eb421ac8d38901286649e170a709f199bf5305084865,fail,fail,fail,fail,failure,failure,49a75013cc50e4099d8565e21f5959c87c0451db5b6dec7491f37cb499f72de0,49a75013cc50e4099d8565e21f5959c87c0451db5b6dec7491f37cb499f72de0,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/620,55,811c2c1a9359a6f8aac662ef039e16408299efd2381bc90b8590c9d2ce317234,fail,fail,fail,pass,failure,failure,225001e36c1484bed3ff675c7731a829e5d8ee9d2dba8095959b43f1d920e6ed,93fcee17a5d21941ab02e3d80d71958f6e5f17869bbeca0ab0213f5b50d2d64f,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/237,11,f40a75514135c3c0c36f0fca0a7fc08c1d45ce3bdd03b20bda348273e60e2f51,fail,fail,fail,pass,failure,failure,c41d7351308e179654cd625e09a41ce7784faec8ff67e65e1a1e471eeb152007,5f9279a0c5e019780fe453e21b43cafb1c52d1396040fae6cef7fea7f9a0b24f,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/237,22,a4deabc46554e810157dd57874534c8292bc5109358a2143aafa8406264d988c,fail,fail,fail,not_run_extraction_failed,failure,failure,b646918a03bbe11dbb437dcf34d86d65720e5a849b829ff00d0ce60a301bf9cd,,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/237,33,9e1cd848eb42e1895ef3783ef04ef499386cfddaa1bbb88770386610ca46b3c9,fail,fail,fail,pass,failure,failure,bd62a34379f2a9c28fe78a7a1c66891de47099cbfc8ed06e6a79613cee415692,e29d3414ccecec9626157a9927f5c0f431ece084001800732032e243614c3043,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/237,44,101bd3d41209acdf21c1f67213a281d554c0a1d7dda598d3ab8287978ae3670d,fail,fail,fail,pass,failure,failure,a3af2c564c4b883b0be1dd6e6a1597b51e4c1149321867bb788a130a2afa43e4,56e554cba7da2edc253e045a54796f0a81da27a71b100264335f2e62a399f698,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/237,55,e75de41add40c31792e22503c8f1afd81acdd2c48b57530e107b73b2809d108e,fail,fail,fail,pass,failure,failure,14c8b348df3d95c00dcffe9e5b62d20fb3b3e01b9cd32d05dfa0376f293b16cc,ab512cf576cc82cc4679d47aa0c98b0c93c9c02f152b02ddc2231a7109956466,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/440,11,7d40cb365a1f05aa5089a0e37073c8c3504cfb6ad0a6a10fe2d13fcf3e22be68,fail,fail,fail,fail,failure,failure,34570fd6ffe5afb5a1f48430dbca88db0db9a5901356c9d4433af0ba39b12fad,34570fd6ffe5afb5a1f48430dbca88db0db9a5901356c9d4433af0ba39b12fad,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/440,22,5da7b5f2216d8d6e3d632928dd9b2fb3a5e3bd4f6b616f716ec9063a83901722,fail,fail,fail,not_run_extraction_failed,failure,failure,81f4d418b22196de74b6e5a9a96a427cf3d5b82af32f8f911dae388bc5fec340,,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/440,33,eb1fbf34ec7aadb1bfa0d4f14baea4d0477266e9a1d37771a3b3174c8f887000,fail,fail,fail,fail,failure,failure,23598aa8a29ba86ae2b734bc8760d22567991e2696939a02004f3f0396f5a204,23598aa8a29ba86ae2b734bc8760d22567991e2696939a02004f3f0396f5a204,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/440,44,35c42d12b6b5cd8225cde817750ef9ec0a3d410ffe79448c45deede9ea381110,fail,fail,fail,pass,failure,failure,98d3557e95edfa47b0f0580538ef8eda5bdc457c8eb492498ecbaa7c9febfca1,c2542f17c8429fb13b2044f6324e3465318cbdcc87406669e495c9a6f69f7e84,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/440,55,7ab2ba440b0f8f56ecba73612cec5efb23daf99580e899206c0769caedc96e36,fail,fail,fail,not_run_extraction_failed,failure,failure,e4cc4b58c94dc4d1af5d474ac857ac58a6b36a26c6a62076b94fc4178f35a73e,,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/392,11,73d1378531c22c08b9f000a441782d1cb7c10e486e427c9d35d70418bbe37205,fail,fail,fail,pass,failure,failure,fa7e4175e545c38ae8520b8ba096418d1fb252e389966bf390d247aa3916c63d,c8d9c6e93e016101b1cd867fbdd7df446f128a07c1b7f81e4338755eb7aa3f35,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/392,22,43d7eb87310985ad8af91ec5b5f018e69f96f5d18db58d769ab75d3a87268aeb,fail,fail,fail,pass,failure,failure,24fdf394b4554d1da2b5dec51563b55335efe31792fdbdbd7e25307b1de61b29,6c9680d774612e871ee5febb4fbec30566a4d81318b062d18d29c945abf04582,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/392,33,2716343b6036cc30c198eb7eb6b9295793136b5d5f8aa1b4783d93ef7e4ebabb,fail,fail,fail,not_run_extraction_failed,failure,failure,6472e56e889e59bf07d1d994c4bd4004b5a20bdfdd6abdee492300f026d91a12,,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/392,44,2c771653a2e7b767b4382e44acec3e6921a20714c3d3c2cb7305f98f69d92151,fail,pass,fail,pass,failure,success,89c33a2a487d8955e18d190f7de1f58aea2e1aa893dd4be97c535dc016e71726,2176b06c1fe91642ead655abc95fbc59f41349ed393d276cadde94195101fd3d,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/392,55,ef6db30b0adf61a60550679d7de7c925c7e5c7bf9d2d2c7b201e6e34a8f9f48c,fail,fail,fail,fail,failure,failure,5fef74c7f321743ce3cae0117fb93ff64b97d84d9d5b28ccf9d60098bca7974e,c94d97d0667e2fa5a9c930e96136a010d5d75ce0cf5ac120321f207b47c61007,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/406,11,2897e7dee6ef64825191eecf210df472f0de4fadfe753133d8f7f02cb7ccf628,fail,fail,fail,not_run_extraction_failed,failure,failure,7cbf59d88cace80dfc084abf30368443f53e84f88d60b202aa2032ac8b2f4484,,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/406,22,ff7865ff24cca0870a82389adc66258e09fd916af43bd6ad932b907ee7d4e6b3,fail,fail,fail,pass,failure,failure,28143e54c6933c563d9fe11e997ed0ac2cd8d313e333c3f599d4333e93c1cc07,a7966fac29a3e820005cc6884abbcfa1ff5de3424c2999935a7a3fb37b6e6421,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/406,33,18f40539a7321976e7592e1c80e12b41efaa509bf0575fb0240f478455ea3a58,fail,fail,fail,not_run_extraction_failed,failure,failure,b587307b80420b8097dc05470dfef9c28be0121d68c95e114583c9b74d69c868,,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/406,44,a9067e3b110ec7e065cfcf70ebb1cbc4fdd8d28271f9f90e4d9d3f435300b3c7,fail,pass,fail,pass,failure,success,c23c1315ed983af8f32a4bbbb12117092a140d2ced28b890d79b8c5b5ad9b300,1263aed729211adf5cb771f0b3bbeb2a934b1db6f073edb787afc17ba79d8ed5,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/406,55,3b9fa633326b201d1bbca5c181048cd899fc8343e935a554f0e0716c99fd5228,fail,fail,fail,pass,failure,failure,911d20df8b9d6d8ce1ed8236faec4da59b317bdd3d86b3507573cff48f7f3026,fbd9b6951cb731333ee248b5254bb51e4f1498835037c74b547c95f0c7cd1e62,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/419,11,c1217fcc17f6652bb6c7bc10140e3406ea86078f97cb5f9bfbb3684578e611f8,fail,pass,fail,pass,failure,success,0bd5fd65e6ed05b23572f3d551a5a7245debb20fcee0aa9806308f1807acaa8e,8cd101c335b41b6d85830597ab99a0edcd1563e0395a8059903288022e8e443f,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/419,22,18b051d17d6d0a7f113448f5056cea1e796fc612b775639894081394acc0e7a8,fail,pass,fail,pass,failure,success,2a07496cd6505051dcb19faf0d4585c2a8627bc8e5d56edc54234016dbf614c8,5ff089315920d46e2a87f128b597b32316d6c41dc9593406165ddd6da9bfa854,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/419,33,f25c1531749aa4d957a0274a394b654fac4154f03132628c2c5aaf191841e1c1,fail,pass,fail,pass,failure,success,49e105d0d897ace37ef085ab58f59d99bcc2e3b318edc26a61c99ae362d3db5a,03d39d0b41695049294cdba2714c3fca0eaba6ab249bbdea8ea37702fabbf172,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/419,44,291e6bebfbf50c9c0294f2893ee1c68b82d283cee2f13f0bde227861003f4d51,fail,pass,fail,pass,failure,success,09843ad0c82c68f9de312c70a196aa7f6d84ac01af277e5b0ebe703ac0623acd,bbb08ce41fbe5bb37ba6ed3cc489147afeb03396c3981a9e2d0d59f6d7aad05d,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/419,55,a5e0a04805455acc7cf38863aa53c0cb794adfdac812142c9403a5b9a2f60d64,fail,pass,fail,pass,failure,success,25f2e9360f024f54e8acdf116ee952080844f8bfb4a6a6ad27608adc9718a87d,f01413f39c180028fea87a672fb15fa27b4ea5aa3b76ea904524f7673b8c1d73,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/786,11,09b15d22c363cf7f8eceaa40ada80145c642c86196b744c237924b9ce2b403fe,fail,fail,fail,not_run_extraction_failed,failure,failure,a4d559e83f481fecd4043ddad28759dcf70c313b5a5f9373d83062250d93ab55,,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/786,22,83f79b21b9317e5fc082802b37ba06b9984e7a9dd308e388f752b18482aac3e4,fail,fail,fail,not_run_extraction_failed,failure,failure,cfbbc32548e0c4338499bfb01aaa20a7627496348975f9989d82dce6d983f51a,,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/786,33,45c74febc3ab090abaa73ad36bb495214537d7fb6eee604354fe2a5dce05d18a,fail,pass,fail,pass,failure,success,69d1c5c8c1a21b6d0acf5a9e71a0a6fa75b15895a7b363a2a1092db4b0546108,6295d02b07f11c59cdfa5545e9e6a0d48323aaa1e2a07fea17e17bbd62e6f2ea,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/786,44,6fece93974a926fdc7b6878f01b6d4e9d83e92aa0a621b5a810c525b0af0fea6,fail,fail,fail,pass,failure,failure,c5bb4a509df7d72fff8c73667a4f0ef6268bd99bd3375530f07cb75da3935f87,9b0ddde08684d543cc52002348bac606c1a10494ba872beac88b76c5074ab82f,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/786,55,d238e0e2fd743d85023cd86f008d345ee307975e4c2f3ac1840ce1fd844d20c9,fail,pass,fail,pass,failure,success,9c003605f47e810d16264cb3cc653c5461f2798cc1579bc527393e4570b5c7fb,de1f53c4a9575f8acd12b61ea2c98229e494efb42c83f64bbb596f55652fb6c2,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/16,11,9dae0c4b53b8c617346add8c8effa7f1c95c590ec057f2a9a036df00206f1e13,fail,pass,fail,pass,failure,success,24dad4c4325353623388b4d8017c468e53bd97c2f03a7574166b29b46eb4e3a6,19b663aede594d2f7a4c430588d0634b6c6957cdd7c4d1df876dc1d403822c0f,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/16,22,145e455accb52b8017564f8e2a2b8ac22a8154c12d1659a3016c725c5b5e63c6,fail,fail,fail,not_run_extraction_failed,failure,failure,aabf9307a9ede53eb46762707ba8eed6dda9447f3bddda0679f1a65a842ef143,,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/16,33,fe341a212dc397b5bf979ef6ca2eba9a6b60527585281d9f787145a09ffd639c,fail,pass,fail,pass,failure,success,7af81e423ed5e7efd713813389e11942b7c5673dce837b5faccb23906a0f1da5,26a12c71c2fb7d5b79474e4fba96a1e90cd35c6673b2f32f71c69df6ea08748c,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/16,44,ffa747114605827973a5cb1e1ae5532b2893fc254931dfaa0282842959d192ab,fail,fail,fail,pass,failure,failure,39466c0cc0d3fee9cd8e1aee0fa8bc08ea98ef9e45373cca4b059f233c648a68,bf61fa0b4e189bba7a747fe5c7c173b5c59d6cce99649781160b50c9a159f58f,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/16,55,a3a14d674c1937598f29bedbf1be244508016ee83de7b6c8366f738e338193ff,fail,pass,fail,pass,failure,success,0519e0d942376d227def1bf2ba321978cbbabae989a8e2fb8acbce7cdfabead2,5fbdaa76a172595ff5db506f0f68b98073682ef4609d216047a83427febfc908,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/576,11,32ad463861862372c842c6b2f40aa76037c72dee4a43b337aee653230fc53f36,fail,fail,fail,pass,failure,failure,70d9ec1303df7a6a3512c2c4248258131e45c97b0df3e17dd7b91c94e63b5891,a264e57e4c1837541239455f2b84176a65df7138c24a7bd7d9762a6d121d57f1,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/576,22,254a292ffabf0a33352288fe1918a22e17cf957f183081ffbc1c717421ea5bfd,fail,fail,fail,not_run_extraction_failed,failure,failure,e2b6ce6a91b241b440d0012c73713405e438d38e10a5d6b92d177ab26c3f621c,,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/576,33,ba60d31e9f41bfa8ea47fa57080f46d8b78559648e1c11c5b01c1424fa66973a,fail,fail,fail,pass,failure,failure,405d822088ce8661510db3dcbfe6d2e9f1041e7199757b6f80bcb59f0c863992,0f8b87c40e972f267f87eca8068ad4bbb0ae329d259a7be5f1f73246a40fe25f,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/576,44,b21f67620ced2dc92fb094d63bc9e30a37d698614effdcc9bbe55029b52c6ea0,fail,fail,fail,not_run_extraction_failed,failure,failure,90b4c4eac5f4a49a0391c7e8f9830fda4ef01a651616da6c196f7128ed7be2ee,,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/576,55,cf6b11faf31bcdcf2da259543a8c89137c16f1f5904aa7fab229b874557c91be,fail,fail,fail,pass,failure,failure,ae6fd92accc545f8d3ef5db22d3341167e070d6f67f2a114ffd85345cce3593e,f1408a378cbb6a4178c2a7732bd598c1db760b8e9c05b0759792c4948a3736e8,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/118,11,f3543ca4786ddfaa6a03b9dd11343651e5a85b1ab785a480ab7eaeadabec09c4,fail,pass,fail,pass,failure,success,535d0cf8499a12f86a71a0f779c51ba5ecea85bd04f42a19d264c8c191ed7e3a,9907682fc8a68ddd789f4ec792b70c28bc76964416c94e0351524cae23d22710,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/118,22,0f68ccf66eef6d6d501ad78434916691604bdba288e68432e1d1a696667d4b73,fail,pass,fail,pass,failure,success,db6b7e2b55246a3e5f99f4c0df1b4e46c2a30d27412cc07b777d788995f610a5,f517094075d37772fb02043e200f5343a9593ba42d15eba18944e9f52d150350,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/118,33,51a28699a3616e37585880ceb63cf6aae85081093027d482850b9e3322109442,fail,fail,fail,pass,failure,failure,81bf2f7b633d740a8149b507fe6de70d523d2fadc24698263e601e382ba712cc,1f82e19ba160bbe431a8a47dd0478c453306e6adcd9ef4d77c7d3f1543fe05b3,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/118,44,1c3078cc9443d2948775b713a28a94f1cb835e37cfc111f6e231ee62f7449c8f,fail,pass,fail,pass,failure,success,ab8c4caafa2a6f8a8933a25848fca6d8470c3d4b214d422b204418422aa8af25,0a70cfb26cbe50c06a9c551d3c9696e109a56da506a98c4a40ae43804e23430e,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/118,55,ab025e052d530356abf16d0524a58d6d867357c97633b9d39d865a80bfae868c,fail,pass,fail,pass,failure,success,db6b7e2b55246a3e5f99f4c0df1b4e46c2a30d27412cc07b777d788995f610a5,f517094075d37772fb02043e200f5343a9593ba42d15eba18944e9f52d150350,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/615,11,77f2cf1a3fc4f061c6eb5c68ef0641476c1df1c1793b12625e0f63ad9dc3e474,fail,fail,fail,pass,failure,failure,798651fe601674b0e926377f3b9c260bb7846b3bf51338aa855a59d3fe7fac5d,5414044d37521cd15664bf31b2331bfcd9b3e862cf7ca2e16d270efb1381feb7,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/615,22,6def5b056dc1cf9bffcd413c6fa145b38e7b863dc489e668f4571a9b4c6de0a8,fail,fail,fail,pass,failure,failure,c6dabf68686de49842f0f49d842c274f9145485b801fca68b0284807ccfbce90,1ca98d4c9f729272f8049116ca4af87068b8f8d2218a273c775c0596b4436695,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/615,33,bb97f317c28e1fe20a8e3f39223c589bda85d6026f4ebff522e8d4ec968375b6,fail,fail,fail,not_run_extraction_failed,failure,failure,004593099ac4beb1f49f90c05e1675d11ca73a39d81c64cceacd4234a5264640,,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/615,44,03cae38de5dfaad0fce70937e27d0ccac5ed0588d7b48db85605bd90792e0f0e,fail,fail,fail,pass,failure,failure,f290cc9f43b2a72d1b0ab1d4d34d244437033c33920d48fc090a66f82786a6c3,aaf2b6d2a2250d814ef6a287dd0e9f6e7939a3c5eb09e2e41dfeaa713e6d8d5e,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
mbpp_q35_9b_p0_exp40_r001,p0_official_prompt_only,Mbpp/615,55,cb06b47d8284649702af6af6f29d9971536247b5f8486ff3bbda36fcd9e80cd6,fail,fail,fail,pass,failure,failure,77ce8f5c5b21aae68f87161376e7861220310c2a0a670047daec5905fbe7db79,085ffa7929dcc0bc760436fa5a21a9678969f604db863ba2929cfba08d83292f,true,false,0.3.1,evalplus_0.3.1_check_correctness_subset
