task_id,seed,paired_identity,p0_generation_id,candidate_generation_id,p0_observed_status,candidate_observed_status,p0_pipeline_status,candidate_pipeline_status,pipeline_transition,p0_raw_sha256,candidate_raw_sha256,candidate_pipeline_sha256,p0_journal_file_sha256,candidate_journal_file_sha256,strict_output_compliance,generation_protocol_compliance,code_fence_marker_count,extra_text,multiple_program_segments,raw_compile_status,raw_compile_diagnostic,pipeline_compile_status,raw_entry_point_status,pipeline_entry_point_status,termination_status,done_reason,extraction_status,extraction_action,reasoning_leakage,functional_correctness,format_violations,transition_evidence_class,causal_interpretation
Mbpp/14,22,Mbpp/14|seed=22,4204bd306e49e818b32c6f15c724cf17c588f4f2c80643e41e10b0bbe9253eea,847ca4a4187d93f8fe925f3490a17ae696895ea54a39c19268a5ab328d36b1db,fail,fail,pass,fail,pass_to_fail,7047c9dcdd95076ec84f74c811c0bba58948830adc7f8d613125e89c3c3fe8dd,4a37099f9a8739c9db5de546f3e74e03671198d402f5d975e9d4344ea9234800,4a37099f9a8739c9db5de546f3e74e03671198d402f5d975e9d4344ea9234800,5e41c84eaa706401805360e8f2db1aad984418aa9243effbb5ce793a44ffd015,ff935643a7ddff133ee82db3fc30484802c9afb2eae38e8b5318d6463d9066ec,false,true,0,false,false,fail,SyntaxError:expected an indented block after 'if' statement on line 7:line=14:offset=1,fail,not_assessed_compile_fail,not_assessed_compile_fail,stop_complete,stop,extracted,pass_through:plain_text,false,fail,raw_not_python_compilable,paired_regression_insufficient_functional_cause_evidence,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/14,33,Mbpp/14|seed=33,e0c9f4de582115d35ce5988f42b646a14cef069f827a56be3b71e2cb9335d47a,592735fc0fb4b7099b34fc31045197b807e804c1bc4011ba60213e7137245688,fail,fail,pass,fail,pass_to_fail,a029e32742f43e001350f9150b17d544e934e394e54670a8c7a346ecd6053d6e,344583aa7ee9b8f5bbff9c1edf0ab868fd2cbcc1a96711ef84048d43b96aaad2,344583aa7ee9b8f5bbff9c1edf0ab868fd2cbcc1a96711ef84048d43b96aaad2,775445bbf557f0f336bafeea651280eb5b16445e9d34e375c81ccdda9b1e9852,8a127199640c96738b94d3e3b3d86de80140a596f20a2a5b6cefd60e07326789,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,paired_regression_insufficient_functional_cause_evidence,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/14,44,Mbpp/14|seed=44,9b68c781fa9f7678ed940e7355a1d12d5e2943d1aa6adbf821c80befb2552f4c,9cac611f30e8e5de482b0c73a746ed001233570f7626535ff8a45a29f68acc5f,fail,fail,pass,fail,pass_to_fail,7e0496d7bf0e5cb1d47f55214490f917c53a2235d93422377c73382e2262c23f,417f9bef31261cfa4581865672cdb82a28c286b78488d465739550010f19f7e1,417f9bef31261cfa4581865672cdb82a28c286b78488d465739550010f19f7e1,93333769fe877c42d2dd94d32d3d12cb91e679715a54fa3148108f715f0c2cc5,be94203cb714023b81b2e75275e671e20c507b9f73f0445f4decd99813af909d,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,paired_regression_insufficient_functional_cause_evidence,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/14,55,Mbpp/14|seed=55,76850a7f66cc79cbadff02b98c98ec9c64fd128805c96762de90047b949a292f,0da3b35af53e607cbabd3ff64e38c263481a39f16c1ae9e4c49b7f5e5551496f,fail,pass,pass,pass,pass_to_pass,00965a675cff37ab3dc514409a5fb1a327007abdaeab77c09b9a28f9080c7144,a101526a52bf45ac18cfb30883325f59f0134d1c78dcf93ee4bc746fcc643556,a101526a52bf45ac18cfb30883325f59f0134d1c78dcf93ee4bc746fcc643556,c5abcbb236b16edb79925195cc9fdb78d4a083b675552256f358c9c413fb11fb,27f924c6789572e1bdd5cfa4566c13ee19192112ca4215d0677b3181fc463d40,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,pass,none,common_pipeline_pass,descriptive_paired_outcome
Mbpp/787,11,Mbpp/787|seed=11,5ef0746c8f1109550c596fb4e6cc0008537188a812ef91337d57e345c5d9bf8d,e194a6fcd3fefdf485d9902567d8d115bfbac13c618469b18747d4eafc8aab54,fail,pass,fail,pass,fail_to_pass,0617c7152990b516241aa331ed95755314d9804531d163ff8e4551d224b432dc,78d0f024376573d8ff4ca28a2151c836ac1af5ac53c6916fe8ec3637af63f3e6,78d0f024376573d8ff4ca28a2151c836ac1af5ac53c6916fe8ec3637af63f3e6,025ef9af1b5a80b12659aad49fd53c9fe22f27cdf391ff67c10b9dc245aede32,bba0d1cd7e4e457dd9eb7817439d0167f14f76c00ed2c33d84fea38cc77f1bbc,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,pass,none,paired_rescue,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/787,22,Mbpp/787|seed=22,209b29cf3e3a08970fdf338fefd94f997ce2e46e2133defbf6006b98d93dd560,1b170dca5f17c7d2c4eeaf893e290f80742d904ced9732e3717b522c75d923e9,fail,pass,fail,pass,fail_to_pass,62226243b792cefba8c1766f78dcf6e3e500ec7a4a1cf1502e27b97425078c24,3cf97fd327ace7460a9a0d8d6f117e107bd14a51fb047d83941cfa00e3a73b9f,3cf97fd327ace7460a9a0d8d6f117e107bd14a51fb047d83941cfa00e3a73b9f,dbae38f9605f71d4e691d4235000c46ae7307c1f0c15b1d4df5dc92cfbf99f8d,e64fa4e00b393721ebc14b06a1c707bec33cdf8286f014480059921a2cc3bc56,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,pass,none,paired_rescue,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/787,33,Mbpp/787|seed=33,a19156850efcef7c438ed61f8e876231c9f50f078fbe62b802e0736922154117,47881da91f5231fc9e8333c535ef0beafc975c425fa666812a13c355c650690d,fail,pass,fail,pass,fail_to_pass,b929a3371299ce052b1f947439a01473f34e1e2ae3a5a5a3d23292e24f636b47,a46c98951636dea728949520058cb797f000a51824955ac5a8526b42b514fbe2,a46c98951636dea728949520058cb797f000a51824955ac5a8526b42b514fbe2,728a0da58b5c7a6254dbce952032e2a4b102afa14164ea8e2ad6c0ea146f5aca,9afeba9660387852cf4fff920e1e46b6595ca861ab33f7bbc07efbef383c75ae,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,pass,none,paired_rescue,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/787,44,Mbpp/787|seed=44,2ff1f14ea4efd2a10ac31fda8476357a248fd3fdeff46fa97c9e0112d83e0fd4,3fdf2ec31720e5257a11f2576412951d0fff125ceb2786af3317a5f0445166f8,fail,fail,fail,fail,fail_to_fail,3912ce0f37a00ae855279c44c9ff07bd93ed75fc5a5d34175141fc75faf1eb4f,596d2fd815e213730aca3782be03f1bb7b4649583a89724b696a52186d058beb,596d2fd815e213730aca3782be03f1bb7b4649583a89724b696a52186d058beb,6a418c705746a0d694044717358025c92feb6e07bd62306ab3062a0347e57135,8c1c43fbe17bc55b8b5369b29297ee90c7fccc38f785c02c81efe67898ecdc19,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/787,55,Mbpp/787|seed=55,a65ee2bf9db53631d18809a97b611a82aa4c27b546c0f2e35c0dbf364ac8e2bc,f8b6341038660ff0b900f66ca29c856c4ba8b629516492da5ed89ea262db6a43,fail,pass,fail,pass,fail_to_pass,1adaf893d88ae214e47d664582af9f6dac13f2b4648ea00dba4ec0a679987a7f,3cf97fd327ace7460a9a0d8d6f117e107bd14a51fb047d83941cfa00e3a73b9f,3cf97fd327ace7460a9a0d8d6f117e107bd14a51fb047d83941cfa00e3a73b9f,7b6393959ea187ab7ad9cfc7b5806bc226bc030ba61847962b62882cb24ddad3,38cf52e7270bfbb8a9f357b5d0852991dc598281dd4525afe2100fb17f37d41e,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,pass,none,paired_rescue,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/722,11,Mbpp/722|seed=11,6ce0f7863ad5804e092d60c8b9e38a51d70cd8c810abf8eec1f69f64f4cb40df,97c20e4a4149a3efb2f11d10679f0dcfed9aeb79b444a05ba338d2f4f22e1130,fail,fail,pass,fail,pass_to_fail,c7c12eb91aa2e07a84a5dc7becc1caffb8893efa5b31d512e00d84af5ac2bbe1,c0d3c3231ddafb575c0f7832334d0ee9fbeb493e6639f4a545d4ee26b913ef7d,c0d3c3231ddafb575c0f7832334d0ee9fbeb493e6639f4a545d4ee26b913ef7d,ca8bf825b66a02dc1726be9dc621e99117961bc3bd1c5b5ec028fc0b5617d3c6,af303a57bb25b33882b1277d1b2162394d363dacdf51279f07dc926cb94dc6ff,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,paired_regression_insufficient_functional_cause_evidence,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/722,22,Mbpp/722|seed=22,fa6eea88ae815fb7fd065d54a0dc99cdfaf878a95b0a8ea8f3f2a2c887a8b81e,479c66e82f37857bf685ce23ee4c0b9822e50ee19c9c35d67f45f1abffd58a43,fail,fail,fail,fail,fail_to_fail,c7525d56d9f478d1f83f914717bb98579c88c8b009873e4b117bdce8526fe507,0878cb92a1fa924a4d03a3e31403163c4085e6e5eab96f8de632fd499d78396a,0878cb92a1fa924a4d03a3e31403163c4085e6e5eab96f8de632fd499d78396a,d6690deca7fd9fc62442426c2ece80551de6a556009d02e67e8c8f4abb4b17c4,0eb91404315e41431b03bbab7b223624d35eebce9cb73173f1890bfd7163532d,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/722,33,Mbpp/722|seed=33,03131ea53f4e41991a9f3f3a5662947543d0516f9045c5661d3cb0146f86c5df,71ba63083857e94fb654ea030fa58b72c094f1fa71d5511d991b2a4344c7d0a2,fail,fail,fail,fail,fail_to_fail,ad4eac8bdb002aea019b727e3602a7477f2b3b727a33c8a73b0098fb138c6a92,c0d3c3231ddafb575c0f7832334d0ee9fbeb493e6639f4a545d4ee26b913ef7d,c0d3c3231ddafb575c0f7832334d0ee9fbeb493e6639f4a545d4ee26b913ef7d,d3f900db6018926f66a6f337718e866213ce7803ead36a4b7262aec16663fc02,2afe994ff8722854f5242d93da0b0e62a2b3e39d0931c04f24abca69c1d554e8,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/722,44,Mbpp/722|seed=44,3b0985b6287b3c300c2781736f4cd29b86fdb91a26c038a896f287311b027906,ceba7c45d40855d3207080323bd135f75df2415e3bbfa97fdc9614366bde65bb,fail,fail,fail,fail,fail_to_fail,7acea265f25f482b14f140ef7143d5ca289d42e24b3ad504a20e358842d3b6ac,c0d3c3231ddafb575c0f7832334d0ee9fbeb493e6639f4a545d4ee26b913ef7d,c0d3c3231ddafb575c0f7832334d0ee9fbeb493e6639f4a545d4ee26b913ef7d,e73aba3c5ce35bf93cc559bb88a43d5156381929e1cfe19be5b6a7225584dc20,10b224c080026e8f8db3ccbf80803a4780cc069750ca6f28e598c913a7644276,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/722,55,Mbpp/722|seed=55,ed7c7c6ba2188506bc7bc346346566b7326b2e987c7b698822d34cee23a654aa,33b251bc597a0f133e3496af31e69eb51bc226c92727e6ff3248566c0e6268f0,fail,fail,fail,fail,fail_to_fail,dc302e1ec55d356ef1a5f78ff718447b8c7200926bffdbe7b77bb72055caa0fc,c0d3c3231ddafb575c0f7832334d0ee9fbeb493e6639f4a545d4ee26b913ef7d,c0d3c3231ddafb575c0f7832334d0ee9fbeb493e6639f4a545d4ee26b913ef7d,d86233effa8d262e693ed3f2d955cd0f9ff6cbd07ede9d26efc613452f42bfe0,145b7335ec8dc0b2631829f3a6b744f7701c1996c78f47e8d1ae0101066426a1,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/781,11,Mbpp/781|seed=11,a485d1d41007c25067d9f3a3bdb608dda6f992f42340d7c55d3a919057cdc997,a4713929eb65bf37c1562b0586471de0500b1460d061c9afc5f641880d69bace,fail,pass,fail,pass,fail_to_pass,e17cb7404e6bf73bdfd8326fe83c770bc360396667e341d814be8f8e1381a4c4,7cc0b4ba2e1e670217d324bd4734ff9a089e414870b04f2432d57cedde97b163,7cc0b4ba2e1e670217d324bd4734ff9a089e414870b04f2432d57cedde97b163,12bc8713e42f470ba9ad2f35a70208bf95ccd261331c45d261e087720e6859d8,4aa84c23c9cd8610efe2e55ea2adb3f4e98b10813b3c56ed753738985fcca758,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,pass,none,paired_rescue,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/781,22,Mbpp/781|seed=22,f26d3b6c5b250cc9d06efe1834b2b404d51d7a0e859fc98f09563716f190dd9e,0cabe9437f2999d8dba129752df36dfeb077c657fd603153afa00da5fb5e3b05,fail,pass,fail,pass,fail_to_pass,80b32a5e9964a3eb85389050aa1890f693e4baf4337be0e0c987d901b5cc129b,f3d0490b23cb5ee6b5d302784279f7f6977aed29d29453408dbd609cc7bf66d3,f3d0490b23cb5ee6b5d302784279f7f6977aed29d29453408dbd609cc7bf66d3,186258202fe3a0be059d205fd20b5930dbbb0d87d8b7418d349c5b160e02ccb6,7101aafb87785586f23296c3425e2084a8a6a9ed4b29b1a0b20f070c164a53a1,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,pass,none,paired_rescue,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/781,33,Mbpp/781|seed=33,5fcb21d3f4604ac9f9bd47d6b397649f898d45cefb19dfce91cf1935a7aee4e8,82586fc7ee6ae6abbdf7e88aa149e5de2baedc47877731432b981eddfb60201f,fail,fail,fail,fail,fail_to_fail,849f0438b62e1087ecdd8edb75e2010e426376c807abca99fcfac80e01261b0e,fc17814351d62244e5a82756b0ad56e80d490ad3df4f783c5b94ed1f6c5b21f1,fc17814351d62244e5a82756b0ad56e80d490ad3df4f783c5b94ed1f6c5b21f1,bfcdb5ef56d3825d7bf305dd2e76c0efe32e4171c239414859e022db94d6c172,48abe5a577017656712d0ae1bf1ea6b38dcc9166a124ef2dce3a5a0abe7f40b2,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/781,44,Mbpp/781|seed=44,c7c48875b8ac462137042b0a6054db68d2345a5cc6e9d0bd1c9386a1d7e5fb2f,0b0823971c54691fbfbf3c339eb5ad233c40555164347b0281352df8b201cf56,fail,pass,fail,pass,fail_to_pass,0aa96e575202736b51bd64cefc5101fa680bdadf031720b45b553760c69509cd,f3d0490b23cb5ee6b5d302784279f7f6977aed29d29453408dbd609cc7bf66d3,f3d0490b23cb5ee6b5d302784279f7f6977aed29d29453408dbd609cc7bf66d3,1c4743e0e2757b2161df59a4685e07370e68b410f22b7f7cf8cd6146d4e4f7aa,ef7aa7a2ff0464ef423d82e951d07e01d230144e75d7210c102107de8c846d95,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,pass,none,paired_rescue,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/781,55,Mbpp/781|seed=55,587815ea6e67d0a93fc406061b2e8b5ff35ef6951cb04ba134ad3eb8beb6ff9f,0c843ca7cab3af43fa509bb2224d00f30af59bb73b490a2cb1b6bb708c912476,fail,fail,fail,fail,fail_to_fail,6354b5be9fd1a1e29b580faef71cedfdc0847379fd5f9ac88cd2e5895e82b0a9,90afd8f0c792317282ce20c89d4da8c34828c91037804a62a61745c4a60103c5,90afd8f0c792317282ce20c89d4da8c34828c91037804a62a61745c4a60103c5,78ad276f383f6fd37ceea6e33f54d9e3b5542b0865f1f2062cd1da917421d543,561be37d13388c10fcb199af07a3fe9839e9eb83e6d66c2c080544ffbbb7d137,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/622,11,Mbpp/622|seed=11,8006220180c533f2141222ee7911166fe1ee88b242f018593fccfea133cb6309,91d8c90d51c785308231379abe45a2ab1f7e231781445ae37f51a47540501edb,fail,fail,fail,fail,fail_to_fail,64ad515cfaf743d69d84cc55bb1c569155d561365c5e2ccdec79d1141c097085,5912098a76fe4192096069659f55a123b0e564336770c589f525ec7c846a3235,5912098a76fe4192096069659f55a123b0e564336770c589f525ec7c846a3235,316c8d9a4608e6aa00bfe1b04f6adfc7ab2a2295d457d3162b13223791f5b3c4,e0c0c5400010cfbd20fe9365a5eba1206426eda41cd9c9e43dc5745c98545291,false,true,0,false,false,fail,SyntaxError:expected an indented block after 'if' statement on line 23:line=26:offset=4,fail,not_assessed_compile_fail,not_assessed_compile_fail,length_terminated,length,extracted,pass_through:plain_text,false,fail,generation_length_termination|raw_not_python_compilable,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/622,22,Mbpp/622|seed=22,b205585c65b2b98d0f3f2d7101dfbac9c75c4ec48b6980888d0f22231106d9d8,c4ef626b73f288435716926c61fcb362bb35984ad1244f2c6bb17c35acfd15a8,fail,fail,fail,fail,fail_to_fail,286ca45bb9fa01f160c51de75997ccc46751070f6947fcf85486e9df13a78f77,87fcaf5979d3ef1d8136fd4a06fbfa90d2718b44356d72f7daafb9c9cc3336c8,87fcaf5979d3ef1d8136fd4a06fbfa90d2718b44356d72f7daafb9c9cc3336c8,9ed31716aeb8f6c687f296c668a2cc7d0c21c707dade99308ac5ec7315e52b63,510ba5a13daa943bd4139fd692b64bc1962e152d0fd8f167b0f79a00145c82cf,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/622,33,Mbpp/622|seed=33,5b501a427d6d3bd9fb92de5d49f3451cea5ff0390b7477899ddb7557ddf9316a,99566e4e9b907047e9787185fea305ac560ba81b11336fcad73ab1dff3527098,fail,fail,fail,fail,fail_to_fail,4cc957b194e23e12e6cda20324ab58cddb02e2e7bcdd297ecc7bf592cf00575e,dcae1b3a0e0e0bc08467c8a00c8990f3da8047e323eb5529e73d15b6005152db,dcae1b3a0e0e0bc08467c8a00c8990f3da8047e323eb5529e73d15b6005152db,e4d705ff7787b73cd59755264f8ec23b60d0b9df1bd178eb7369232ffa3cf8b2,2e1ed137ac2ccb3de2f44a2fb36bfd96105a9db7190e22f4d35d84e39d9bf28b,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/622,44,Mbpp/622|seed=44,224c6d10f685d837fff011b8cd27fdc1820fe99ef7d6b478c086b8938299da83,7b8e6fbb6a722c8b7d7e6ca7980e829ea5a010da1b3da012777e702354326c18,fail,fail,fail,fail,fail_to_fail,c9be0585ef1f58b39360279165eaa6d60e37cce1418817f48da08d3a0582d21d,879abe98a974afeb5ac77e7c28489ce0ad7a001820aaf55f40809af191ae0c7b,879abe98a974afeb5ac77e7c28489ce0ad7a001820aaf55f40809af191ae0c7b,0d5d8ecd98e31e78d38d56628ce2e94b71355b4d7bb4a436a2409838684d9214,e5fd6c4caf24395340cb5c70218a5e34d7a285fb2a9e00cd0ce4ab492999a221,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/622,55,Mbpp/622|seed=55,e74b3227af9787e330e5e9477c2ff468335ce5f06a7bf3c1c67f429dcd03f5fd,95acb909646839a2a918e714e30a067bc0adf6e786370e369fb143198c8a517b,fail,fail,fail,fail,fail_to_fail,6c0ecbacb188ab821f48db4e607b885dbcf85d48e12dad2eef6766a2edafbd42,affc54cada2f4f2c8e4e48b9dc2b2ee0a40363d5a1ddf4f67fed1f1616b1c8a2,affc54cada2f4f2c8e4e48b9dc2b2ee0a40363d5a1ddf4f67fed1f1616b1c8a2,7b97dc2085a056d48806e9c262be40445388572d4ef29766171e79be6c2e1bc2,a3554d2e190596e651169ea6dd8817db8ae8eb2df8456062ebb693b13150ff84,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/607,11,Mbpp/607|seed=11,a969ec3cd934fdaff135ee2b54a9408946a21053b4d5f1bd8987e3bab3eca1cf,24b83a25e6b554a5fbe7ebdcba796402e62073e7d1c338ed67ddc4117f773fb1,fail,fail,pass,fail,pass_to_fail,56411d8684a0bb1124a37296ef4c445b718926a7194378b9413d00d95c43d615,ab8d5d9f2e609a0d8bf3b8646b80e7dc2a67bad2d7e3752ae4074aab7b71479d,ab8d5d9f2e609a0d8bf3b8646b80e7dc2a67bad2d7e3752ae4074aab7b71479d,eb4aeffc3cebf46e55f427cb1e75ecd02ac644f5de4819562b1fb978a21035a1,4f8080a3fbc8dd38366351658fef1a0db527698fe92bc07b106b42220789f28c,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,paired_regression_insufficient_functional_cause_evidence,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/607,22,Mbpp/607|seed=22,24993f4ca46d6c712e6520d2ab6b5c20a5c5637ff4b0ce64cc6640980051ff97,c4c70329f26c08770020f113baa25aaf1ca624f60ec4fd22c28b606077dfd45e,fail,fail,pass,fail,pass_to_fail,669ab5d8b7dfc2b95cf42e89ede71a0dec845e566e5d5d41707319dc298f51bc,692e9cc5f3b223f653c3e825b924a93f7c69c06c629c451fe9c7002939b9c9aa,692e9cc5f3b223f653c3e825b924a93f7c69c06c629c451fe9c7002939b9c9aa,aa532acb24630a7729dad7fa584d9c54dbb52828a6245cdb91946761981cf908,b540197fa9be1c9bec9a3ef7ab2f785ec3aa1bbc4739c25cdd9b5b0d2e08e149,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,paired_regression_insufficient_functional_cause_evidence,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/607,33,Mbpp/607|seed=33,1a03fcc3ebd673cef576c022815bbda92822b13f6b1b6e461a7ab0ced30b3974,985b27847262e88fcab89b3019707d5eedaf66fc142e3415a8cd9f7105278184,fail,fail,fail,fail,fail_to_fail,9dba5e1731de830ba1aa1411a3f2fdc88de28f6a485c591ef618b670e25f6f7f,01fdf64ffa084652611eae89ebf814da2dd2071ddbb1fd2808d280fad33b835f,01fdf64ffa084652611eae89ebf814da2dd2071ddbb1fd2808d280fad33b835f,2d788ac53a85c60072d6dec44fba238c1c7ee7584ef64ee714ee22ab2f8727ff,8559fdf96332e8d51884b81c8930dff7e0397bc367af4980ecda8c6384cc8d00,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/607,44,Mbpp/607|seed=44,d8a219f96a6bcdbf08ce4b2a8a36344150048adb044e3b63cbab878e3be73f10,bce43204d3cfa3825e206a8ca4e1bfd7f0a65c726c398f5c5b2a8efc80f807d9,fail,fail,pass,fail,pass_to_fail,0542beff3451422be45dfb52d7fa82612fb3724fc933fc2bcaf5a63d6878e4b3,6dcc8404e19e45d8278de58a263e4e728b207ce00e23e65407e74ebe6bd94c98,6dcc8404e19e45d8278de58a263e4e728b207ce00e23e65407e74ebe6bd94c98,03af439ab4fd34630a7a1f2472b88a4a566403b74ce3101acc939b71d781de65,0e2030be01ec41afcafd0d2bd7bea5fd8a1e32235e05422b195782328c4ceb19,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,paired_regression_insufficient_functional_cause_evidence,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/607,55,Mbpp/607|seed=55,6957b650ca2193b5c1bcdf2c28c3235942d51296cc8484aed1faa6fca901caeb,d539bf2d3a508283680eaeb0e6435e0287dc4853e54ce94f4fef3986caa3407c,fail,fail,pass,fail,pass_to_fail,9dd2ee5a979740f696db6be76242ffac5c0f125f09ce7e8c819e4a67d032d809,7023916dcb3eb2414f64a4c4b99be5f95d6364efb129e803ce07d64c84cd4e20,7023916dcb3eb2414f64a4c4b99be5f95d6364efb129e803ce07d64c84cd4e20,1890b61cf9371238355da3d51efd9db3faae9ab84b1bc949b055499f18591cfc,d555e1fdebf3b4bbd3f182214a5a71dc281619733921b20f9f84d6bcb1cd33e9,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,paired_regression_insufficient_functional_cause_evidence,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/410,11,Mbpp/410|seed=11,0fe612c0852313a0e4718760095985ebf59286ff1d594c11c95dba6de5acc1bb,73ca303af3601d36144ae30958c5df372492824dcfb4f3d919f320b88263a68d,fail,fail,fail,fail,fail_to_fail,2a803b72569a3f310cc0337b1b4fe9466a98d6e425128dc0e6688a5f970a8b07,ac2c48ce43cb0dae3f88585f17001cdc25eacb7310353ca7c1029e48f8e5ac0c,ac2c48ce43cb0dae3f88585f17001cdc25eacb7310353ca7c1029e48f8e5ac0c,ff680a05a9c8126d3ae8b2c97c981b9ed4440ba2d875a430b58560ad5231fecc,28c837bc532aa326f5ed859c59af9dbb5138f96f27fb670d0ba14ab942911b4d,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/410,22,Mbpp/410|seed=22,f21cba4b8b6736af1f7dc6809fd128a5258600450b9a772c015163c082cef669,378e9923389c34d435777f6ca8e1f988f78639587c522bd7e3b9abe3a09f5cbb,fail,fail,fail,fail,fail_to_fail,5f7f52734ddb2f995a10be124fb35c61e39aa005b854439476591f756370eb21,e9c856ba254ff809210f2de30b644cce6d357bd9bf23124b4e35deb344aa7bd6,e9c856ba254ff809210f2de30b644cce6d357bd9bf23124b4e35deb344aa7bd6,2c3bb7d48044f45cc8d3b8445b78c7041eea383affe3884a6d61ad20c93af1bb,1d8cf9746c41de5ccf159f967c5295e00afada3cd06ec9b09e85aa971c6e3450,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
