task_id,seed,generation_id,raw_generation_sha256,pipeline_output_sha256,pipeline_extracted,observed_status,pipeline_status,failure_stage,exception_type_or_evaluator_outcome,failure_category,classification_basis,format_or_extraction_failure,syntax_failure,entry_point_failure,generation_truncation,protocol_violation,unknown_failure,scaffold_candidate,evaluator_blind_healer_candidate,must_not_auto_repair,semantic_risk,review_status,candidate_label_caveat
Mbpp/771,22,5ebb48ebf652c6daaee427f7f175049cd36a7bc4ea8b828a7b4f0dbbc2232b76,37940ebd2d5fa967f199890cbfd470ea482e27a0bbd8ec818d6fe6a10d072dff,37940ebd2d5fa967f199890cbfd470ea482e27a0bbd8ec818d6fe6a10d072dff,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/771,33,b966bc4dea8bd24c93c6c1d193d08a40404822733dea998048bd75b61ad0e241,dac588243f5e4910fd487b95cfa0722c1651c8956024a73076fd4f6278a83001,dac588243f5e4910fd487b95cfa0722c1651c8956024a73076fd4f6278a83001,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/771,44,b859b33be2c31d19fcab75410b75afea25f22d9a157bcb4c672d862fa79ac478,281e96f6a3d0659fd8cb83b5ff93b6e9a47604eaaebc49adb306ef518c4d2a9d,281e96f6a3d0659fd8cb83b5ff93b6e9a47604eaaebc49adb306ef518c4d2a9d,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/771,55,c2523483c612cc5ba51492eda739fa199eed8295e2f88b738caabe51cc99f7f3,dac588243f5e4910fd487b95cfa0722c1651c8956024a73076fd4f6278a83001,dac588243f5e4910fd487b95cfa0722c1651c8956024a73076fd4f6278a83001,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/119,11,ff890179eb331b0ab1e6903634f2bf98950f194cf293c6dc8a4a655c4d2ed61f,4adbd326dd563e9191bee1d8037608ebeffa925952983399454f6e39e9920b95,4adbd326dd563e9191bee1d8037608ebeffa925952983399454f6e39e9920b95,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/119,22,7febf12b13938f423625d4b3ce0a85ea7aa6ce76190a85e920d8a7c284f1b3e2,d990d70442c97066afd28d4860933a9ea7bed6a00773078377021c748ee3fc0a,d990d70442c97066afd28d4860933a9ea7bed6a00773078377021c748ee3fc0a,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/119,33,a39b236a4f8bcc0d07bb9e1a8c251e1d851b38d3649bb6297b47c81d2117899f,b03913e70843fac2948f2f0452cec9bb694c3cfe538b70afe4b911836bbf5990,b03913e70843fac2948f2f0452cec9bb694c3cfe538b70afe4b911836bbf5990,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/119,44,2bc6b277a5e932c6781628d5e289f42fdc538aab7c3155f636dabe26d72583d6,b0c60a1214c82653ed03bea00f66e7b185326035fc7625aa90ef4706f37737c4,b0c60a1214c82653ed03bea00f66e7b185326035fc7625aa90ef4706f37737c4,true,fail,fail,syntax_compile,syntax_compile_fail,syntax_failure,saved pipeline_corrected_syntax_compile_status is fail,false,true,false,true,false,false,true,true,false,high,classified_from_saved_diagnostics,candidate_label_not_validated_repair_rule
Mbpp/119,55,7256c02a1bb42cfaeb48616db869ac7fc65322eff93ea85b14b5a3be3d532cfb,52e0637aa98d580ff2aa0bf2377f0b7318085b3102c5e22a45aed5adb75b634d,52e0637aa98d580ff2aa0bf2377f0b7318085b3102c5e22a45aed5adb75b634d,true,fail,fail,syntax_compile,syntax_compile_fail,syntax_failure,saved pipeline_corrected_syntax_compile_status is fail,false,true,false,false,false,false,false,true,false,high,classified_from_saved_diagnostics,candidate_label_not_validated_repair_rule
Mbpp/306,11,fe26993e21f110306e77c54446dd077d401547d27e5e9fc841cf31736fdf0c9c,fc00fd43ad0c48d523ccf68f8fcf5e7808cf568692c3c6fa1b9c104604a4ed1e,fc00fd43ad0c48d523ccf68f8fcf5e7808cf568692c3c6fa1b9c104604a4ed1e,true,fail,fail,syntax_compile,syntax_compile_fail,syntax_failure,saved pipeline_corrected_syntax_compile_status is fail,false,true,false,true,false,false,true,true,false,high,classified_from_saved_diagnostics,candidate_label_not_validated_repair_rule
Mbpp/306,22,a36cf3936c1ae3386459e64b6b37c0a33902f5bd909bd9bb1e74e8ad5def36fe,aec78574f043feadec655ca8b37380467c59edf9614158267a14d80f8fbbdcdf,aec78574f043feadec655ca8b37380467c59edf9614158267a14d80f8fbbdcdf,true,fail,fail,syntax_compile,syntax_compile_fail,syntax_failure,saved pipeline_corrected_syntax_compile_status is fail,false,true,false,true,false,false,true,true,false,high,classified_from_saved_diagnostics,candidate_label_not_validated_repair_rule
Mbpp/306,33,96403c42ecf9689980bb1e6bccad955446de14dadc58c7a6460c9f3dd0e1eb4d,c86d8f1c5c66ac378693ead2e371bdced968b5aa55ca2c4206575070b175db5d,c86d8f1c5c66ac378693ead2e371bdced968b5aa55ca2c4206575070b175db5d,true,fail,fail,syntax_compile,syntax_compile_fail,syntax_failure,saved pipeline_corrected_syntax_compile_status is fail,false,true,false,true,false,false,true,true,false,high,classified_from_saved_diagnostics,candidate_label_not_validated_repair_rule
Mbpp/306,44,cce9621cd1f54d96e4cc5276f02f014cf2125caafbb76422bdc0b200939268e7,0f792be343d21f536f29e7360422f2ea563300b5041262b17c1f183441aad00b,0f792be343d21f536f29e7360422f2ea563300b5041262b17c1f183441aad00b,true,fail,fail,syntax_compile,syntax_compile_fail,syntax_failure,saved pipeline_corrected_syntax_compile_status is fail,false,true,false,true,false,false,true,true,false,high,classified_from_saved_diagnostics,candidate_label_not_validated_repair_rule
Mbpp/306,55,d4bed3de35b0a822cd390a4426f5abe78c0ff6cece21391d3ad64e9797f14db2,e57524a948ee03b2f891082b5a0ebb3f63bd83669b710cb6a46af2c977a3691a,e57524a948ee03b2f891082b5a0ebb3f63bd83669b710cb6a46af2c977a3691a,true,fail,fail,syntax_compile,syntax_compile_fail,syntax_failure,saved pipeline_corrected_syntax_compile_status is fail,false,true,false,true,false,false,true,true,false,high,classified_from_saved_diagnostics,candidate_label_not_validated_repair_rule
Mbpp/620,11,0943e5f0fb007d81c61899b389a862475c823de41bc71d9347b67ffb56d8d71f,46889c31d520c54ea0aa9e66456030a6126c31966c37f007761ae12e867fbe36,46889c31d520c54ea0aa9e66456030a6126c31966c37f007761ae12e867fbe36,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/620,22,f7c5f3eba3d2e703f9647645abe775d5b7a68fbc5dc8c8ce01a9db86d6e342c2,1c4ed6a94923d7702d4a328059a050bc322bad927cee6b214cd1fdf6059c123b,1c4ed6a94923d7702d4a328059a050bc322bad927cee6b214cd1fdf6059c123b,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/620,33,2ee68a9ccf5bfc2d44b1155fcbb7b09b34612d37d163b41e474e7921bd108acf,b5c8f80d79f69656f36fb5da7f909baeffd62b3ca7bf649605035cee70e831b3,b5c8f80d79f69656f36fb5da7f909baeffd62b3ca7bf649605035cee70e831b3,true,fail,fail,syntax_compile,syntax_compile_fail,syntax_failure,saved pipeline_corrected_syntax_compile_status is fail,false,true,false,true,false,false,true,true,false,high,classified_from_saved_diagnostics,candidate_label_not_validated_repair_rule
Mbpp/620,44,22e095e40fc9ffa789244875ad80bbcdf5a39c1d8ff2575ba6b18d6bf7aaa978,2d7798a3f937d1395f77f55cf17032f2d928574635b91f189b764faf57d0cff5,2d7798a3f937d1395f77f55cf17032f2d928574635b91f189b764faf57d0cff5,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/620,55,0044929f4c699ce089885614f60305304b9d4c019beb1a2d5b0338caf750ced1,e61dde082efa119082247f89e4151e9fe53e4da7285fb2be0b974d346a1eb280,e61dde082efa119082247f89e4151e9fe53e4da7285fb2be0b974d346a1eb280,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/237,11,4dac12566dc08d0bf771b0c352be72e57766ae5c66b8ab50a368f20ec02208fc,67754d4cb621aa4d12f981e26f510965d7d0228685a089bdebf17d684697fe15,67754d4cb621aa4d12f981e26f510965d7d0228685a089bdebf17d684697fe15,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/237,22,146bc2d97181260bbe1a152ffed9428bcc46cf3009a4c59ec2132f1dc82a32b7,c2e2324153d5809063fe92a06f9cb22ff0da418b8319a0c1e73baf5ffc69007f,c2e2324153d5809063fe92a06f9cb22ff0da418b8319a0c1e73baf5ffc69007f,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/237,33,efa93b4ff4f00c4aca6bb9894108e41644ef58e4e2e9d2b0bc29b42b90b080ce,57240e82fb6838fc693f4d6181532622f6edf5c96f614975b5808121cdf5ada1,57240e82fb6838fc693f4d6181532622f6edf5c96f614975b5808121cdf5ada1,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/237,44,3a1778660a134df220f543bcb32d12dc6ae2107a5114a14f84d40fa41e69539e,4232a0988257265f142d08fb6513e8204bbcc3ad620c2ada06b255b92b695d62,4232a0988257265f142d08fb6513e8204bbcc3ad620c2ada06b255b92b695d62,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/237,55,3e956b37d4a472ab6d1502b80e212be1c1056100cac0ac411462a0a6acf536ce,cc47a03457d541b9fa5233f22638bcacdda90133048c15df3409b132827c21e7,cc47a03457d541b9fa5233f22638bcacdda90133048c15df3409b132827c21e7,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/440,11,7f4689529c991f937ef0524b4491c7a82426bbf93184dfadcf0eb15c622027a0,c9aceff2250b513bebabd3a978cb70e5eef97c1e8662f9174e24671c2c082958,c9aceff2250b513bebabd3a978cb70e5eef97c1e8662f9174e24671c2c082958,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/440,22,4e7b943003c647b9704e32c9336612ffc935c28833e109e37bfea515a92b317f,50bf1ff30b029da8c3dd077fd6cbf9e4b90378a41b781712d6557f6f012b1368,50bf1ff30b029da8c3dd077fd6cbf9e4b90378a41b781712d6557f6f012b1368,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/440,33,9993ed030018598c5bedf33458e5615f11213e441c42b89c6eb336527d92935e,4f6db912fdc3796d44ea3cc2b6bac126e25b4481068caab023640a9564f9db7e,4f6db912fdc3796d44ea3cc2b6bac126e25b4481068caab023640a9564f9db7e,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/440,44,ff7f5f68a723ed2e979722d18acc5662ab9382f05839491f4a6ad6af82e5a7b5,a671720d8bd041299b9d35de22660872555c745ea5a84c5164777901a3858ea0,a671720d8bd041299b9d35de22660872555c745ea5a84c5164777901a3858ea0,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,true,false,true,true,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/440,55,7642ab4371aa8ba9dbfc68541a01adcbc027316ad8fa2b960df7ec47d82f2b54,c31f55c4b8a07a02199d9377207decaae1d0fdb871728ee7c481de19fcc7480e,c31f55c4b8a07a02199d9377207decaae1d0fdb871728ee7c481de19fcc7480e,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/392,55,a4621a91d9f4e0ded32d4215f8517fa72f2a38557353e2b9d038e4656abd40af,3efdf2178ff963b311b3c82709c3aea61b5a7a4081fad2eec2649f926d14dd75,3efdf2178ff963b311b3c82709c3aea61b5a7a4081fad2eec2649f926d14dd75,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/786,11,c71e4ac13f9aac2ba4199bf9eab5ee9e1acd5c340aad68f1a4b31aca884318c0,0dc7056bf1dc0bc8e26c7dc7c1ec3f596b4ffb0e5b797fbca592147a72b687d6,0dc7056bf1dc0bc8e26c7dc7c1ec3f596b4ffb0e5b797fbca592147a72b687d6,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/786,22,dc5524aaa6507fe42089c89307b1564949b197bd9c7638f7bfb81262c89dc6d1,6c6e5d01f6d1a8014bead01bb6aa2f036f16e29515792558e110f90bb0b61c11,6c6e5d01f6d1a8014bead01bb6aa2f036f16e29515792558e110f90bb0b61c11,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/786,33,f86af7b999aee00d7c75a2a6b5193114e4dc6fb09eb5b8347029b1f3ac6ccfde,79e200bd6dd5167874a4755ea2368cb2efbbef4b09b446a45a165d4562ddf87e,79e200bd6dd5167874a4755ea2368cb2efbbef4b09b446a45a165d4562ddf87e,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/786,44,587431bc158d95e6d87a69bae6138d6b91b4dd16ae12452b2da31e32f3dc1796,dffae1fd73b104c65724e798a00e202f9dc729ba98514de0947c071f8d1889f1,dffae1fd73b104c65724e798a00e202f9dc729ba98514de0947c071f8d1889f1,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/786,55,b7288c60dd97eae1783b849cd921b7c4ea4682923aff9e2d4fa340ef4e360991,c59f464158e9187bf4476ca231abf445301b767ad1a363e362c19dfe50c53b22,c59f464158e9187bf4476ca231abf445301b767ad1a363e362c19dfe50c53b22,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/576,11,c7b6789d0e923462c79920d876e35b72e3f4467571a205423b7c844c32946c51,03730008b0c34c3a691e36b46784d5a6048bccc5dc5496d6e9ae34efebf850a1,03730008b0c34c3a691e36b46784d5a6048bccc5dc5496d6e9ae34efebf850a1,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/576,22,3255aa5fc11faadc55b35279b4251cd75dff7385ff876c9d536ea3ef7e30d7dc,e1f7546dedd754b6ceb4d9d4aa6a06cf3acfe2eca71d9be7fe5d9745ae56888c,e1f7546dedd754b6ceb4d9d4aa6a06cf3acfe2eca71d9be7fe5d9745ae56888c,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/576,33,06a7063a38deefb461d3bc27dfca2bc5b183042c2b6e9eb55283437d4613c7ac,353e884380b45cd36d97f264736ea39c6dda6e804f2b9a5bc4cc396265aa45ec,353e884380b45cd36d97f264736ea39c6dda6e804f2b9a5bc4cc396265aa45ec,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/576,44,8529ebdd98f300fea8faf1f5b1d699da99d7fffa90f8dbbf68d0d6ae536d6dce,e1f7546dedd754b6ceb4d9d4aa6a06cf3acfe2eca71d9be7fe5d9745ae56888c,e1f7546dedd754b6ceb4d9d4aa6a06cf3acfe2eca71d9be7fe5d9745ae56888c,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/576,55,415f64b02ff95cc0aa4ca069277fb232e79b627092cb4687ac709bf87a637b9a,f56846ff4948a70203f100ed640f7210e01512ca964c57a273eec00be5db4bc5,f56846ff4948a70203f100ed640f7210e01512ca964c57a273eec00be5db4bc5,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/615,11,f9ba9e100aee0e589264f9df6a9f4aca40224a9a87ae991fa05142af83ceb5b3,8fc2753ea6a157c6a1a78c7fbbd20729405d4f0351e5018f35e906ba2408249d,8fc2753ea6a157c6a1a78c7fbbd20729405d4f0351e5018f35e906ba2408249d,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/615,22,b928a957e38badf8f3c153c4add1ebb8f0467a98eb10266e024dfaef312de6d3,211b6c5ed91007ecb7708d6ff854e77c0a96efd5aa255dff143db14a005c69e6,211b6c5ed91007ecb7708d6ff854e77c0a96efd5aa255dff143db14a005c69e6,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/615,33,289d15f353725fe24d5c9656deec9f5ff08bfaa931a3171caa9f45486fd4a0b2,211b6c5ed91007ecb7708d6ff854e77c0a96efd5aa255dff143db14a005c69e6,211b6c5ed91007ecb7708d6ff854e77c0a96efd5aa255dff143db14a005c69e6,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/615,44,e0e5b3501a0273cdb60aab6a62fa586efe3df8d004afd006491bdd603828f899,211b6c5ed91007ecb7708d6ff854e77c0a96efd5aa255dff143db14a005c69e6,211b6c5ed91007ecb7708d6ff854e77c0a96efd5aa255dff143db14a005c69e6,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/615,55,e00ad7ee32bc67d1986590b898997017be1b7805676511c6868dbb3451ceb59a,3f4d4e68d77afc383b671a50c33730f1475fa2d7c6ac12a4ae689949db8924df,3f4d4e68d77afc383b671a50c33730f1475fa2d7c6ac12a4ae689949db8924df,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/287,11,be678d9afc9154fd816d0d426dc47903b6b477e151bdd3f3805a1bf7e59ff840,30ae6b411b35d14943e1c54f2237883ff7cbb0ddaf655800fa9500ea0168ef9e,30ae6b411b35d14943e1c54f2237883ff7cbb0ddaf655800fa9500ea0168ef9e,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/287,22,27fb256d03e3c5357f06186c7882d4a392cd042790a79a1843f6781b09490693,30ae6b411b35d14943e1c54f2237883ff7cbb0ddaf655800fa9500ea0168ef9e,30ae6b411b35d14943e1c54f2237883ff7cbb0ddaf655800fa9500ea0168ef9e,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/287,33,11a8a71ece4db2b28c7abd1e8426cc4b4860986a88582427e2de0393fa284918,30ae6b411b35d14943e1c54f2237883ff7cbb0ddaf655800fa9500ea0168ef9e,30ae6b411b35d14943e1c54f2237883ff7cbb0ddaf655800fa9500ea0168ef9e,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/287,44,3c2c3b1cd25e476f7424e5dc80b0d9350a81d20e570fb8798cbc20431d9270bb,30ae6b411b35d14943e1c54f2237883ff7cbb0ddaf655800fa9500ea0168ef9e,30ae6b411b35d14943e1c54f2237883ff7cbb0ddaf655800fa9500ea0168ef9e,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
Mbpp/287,55,9aeb85bee5d8f4c47d933cc06e82270568c0f092c33f6623d4f56aee1a2d1c81,30ae6b411b35d14943e1c54f2237883ff7cbb0ddaf655800fa9500ea0168ef9e,30ae6b411b35d14943e1c54f2237883ff7cbb0ddaf655800fa9500ea0168ef9e,true,fail,fail,evalplus_execution_or_assertion,evalplus_failure_unspecified,unknown,"saved artifacts show compile pass, expected entry point present, and generic EvalPlus failure; they do not distinguish import/name error, runtime exception, or functional assertion failure",false,false,false,false,false,true,false,false,true,unknown,manual_review_required,candidate_label_not_validated_repair_rule
